
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453754.000    30.4721140295   114.5254987691     14.094    2.04345298    2.47535771  265.53910813 
453755.000    30.4721072041   114.5252148998     14.458    1.83797805    2.41688783  265.13218840 
453756.000    30.4720980902   114.5249301320     14.824    1.96299685    2.44127554  264.56202052 
453757.000    30.4720864343   114.5246447679     15.185    1.97065867    2.35901181  263.98740987 
453758.000    30.4720725624   114.5243608723     15.572    1.96885076    2.36762985  263.53461494 
453759.000    30.4720573529   114.5240798162     15.933    1.88792754    2.29633015  263.14808448 
453760.000    30.4720405522   114.5238005411     16.282    2.05236642    2.35418690  262.65088841 
453761.000    30.4720217929   114.5235214301     16.658    2.41199645    2.45979907  262.13704813 
453762.000    30.4720013372   114.5232418410     17.040    2.90897024    2.53759974  261.81476408 
453763.000    30.4719796930   114.5229615553     17.370    3.00296385    2.50463370  261.55405994 
453764.000    30.4719567769   114.5226804081     17.723    3.23323005    2.41860116  261.29165164 
453765.000    30.4719327009   114.5223988997     18.096    3.50472793    2.38168031  261.04616124 
453766.000    30.4719072329   114.5221182018     18.454    3.56392333    2.54864099  260.64351214 
453767.000    30.4718807613   114.5218376909     18.841    3.80915524    2.54608636  260.51405108 
453768.000    30.4718541314   114.5215568493     19.203    4.11598105    2.52257340  260.57237746 
453769.000    30.4718278517   114.5212752081     19.545    4.36199537    2.53230454  260.66302736 
453770.000    30.4718016149   114.5209926996     19.909    4.42742860    2.64542098  260.63241395 
453771.000    30.4717751007   114.5207093505     20.294    4.31895394    2.60866751  260.52990672 
453772.000    30.4717478620   114.5204255150     20.679    4.16979395    2.58821240  260.41031188 
453773.000    30.4717207241   114.5201423286     21.056    4.30887736    2.52654668  260.45401578 
453774.000    30.4716937399   114.5198601145     21.425    4.20664931    2.53421788  260.41761577 
453775.000    30.4716665928   114.5195783785     21.809    4.34840808    2.58900023  260.33970390 
453776.000    30.4716393239   114.5192967681     22.206    4.32290719    2.65434965  260.30263965 
453777.000    30.4716116102   114.5190148094     22.577    4.40566428    2.55475157  260.16120502 
453778.000    30.4715835426   114.5187326815     22.946    4.29058795    2.57692533  260.15403107 
453779.000    30.4715559499   114.5184511815     23.307    4.29771249    2.54120348  260.31232488 
453780.000    30.4715290483   114.5181702568     23.677    4.17585886    2.60224704  260.41966872 
453781.000    30.4715024292   114.5178891653     24.074    4.23743275    2.63217318  260.41589359 
453782.000    30.4714756629   114.5176073739     24.441    4.23051910    2.55652193  260.40987924 
453783.000    30.4714494839   114.5173246315     24.815    4.15860131    2.59874660  260.82283938 
453784.000    30.4714256727   114.5170407657     25.185    4.05067417    2.62308303  261.36930055 
453785.000    30.4714038712   114.5167557449     25.566    3.91764845    2.81904861  261.82098262 
453786.000    30.4713836317   114.5164694972     25.939    4.16222983    2.63625835  262.08154089 
453787.000    30.4713646040   114.5161821166     26.340    4.34956515    2.56121473  262.38792304 
453788.000    30.4713467252   114.5158934018     26.723    4.28925520    2.60185402  262.65218642 
453789.000    30.4713298502   114.5156037990     27.110    4.39744770    2.47655467  262.86930347 
453790.000    30.4713141120   114.5153147087     27.462    4.73466563    2.45227222  263.12063379 
453791.000    30.4712994618   114.5150273591     27.807    4.37519954    2.87119429  263.32285476 
453792.000    30.4712856152   114.5147409112     28.073    4.35445081    2.17808491  263.43128666 
453793.000    30.4712724021   114.5144548850     28.253    4.17479520    2.07126679  263.67156507 
453794.000    30.4712607895   114.5141703699     28.372    4.25668899    1.91551355  264.00474897 
453795.000    30.4712504306   114.5138862482     28.443    4.35382209    1.89700065  264.16830847 
453796.000    30.4712406000   114.5136020146     28.443    4.33922367    1.57523940  264.34998228 
453797.000    30.4712319089   114.5133201473     28.381    4.27349130    1.32092335  264.60899629 
453798.000    30.4712245031   114.5130426345     28.272    4.25263562    1.29234982  264.86429186 
453799.000    30.4712184511   114.5127667333     28.087    4.13360476    1.23801436  265.25021989 
453800.000    30.4712144411   114.5124906601     27.858    4.15004087    1.13447410  265.76179897 
453801.000    30.4712123724   114.5122138824     27.582    4.33711193    1.03721620  266.13690518 
453802.000    30.4712116750   114.5119362192     27.210    4.27273537    0.94367463  266.46004156 
453803.000    30.4712121504   114.5116575729     26.831    4.34215732    0.90974192  266.68822677 
453804.000    30.4712132000   114.5113778255     26.451    4.39616806    0.94508868  266.61790987 
453805.000    30.4712137922   114.5110969448     26.073    4.44893583    0.91261278  266.49912169 
453806.000    30.4712146934   114.5108144365     25.709    4.30320965    0.99669409  266.81188144 
453807.000    30.4712173133   114.5105292147     25.327    4.29492829    0.99769610  267.15806678 
